chunk_x,chunk_z,dominant_biome,air,dirt,water,short_grass,grass_block,sand,tall_seagrass,oak_leaves,birch_leaves,oak_log,tall_grass,birch_log,kelp,kelp_plant,dark_oak_log,dark_oak_leaves,spruce_leaves,spruce_log,bush,sandstone,brown_mushroom,dandelion,podzol,red_mushroom_block,mushroom_stem,poppy,coarse_dirt,oxeye_daisy,emerald_ore,lily_pad,snow,acacia_leaves
44,-18,9,0.4133359329303958,0.6654822335025381,0.0327487324411935,0.015267175572519,0.5285412262156448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2893157262905162,0.2027649769585253,0.0,0.0,0.1714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-17,9,0.3828881523363878,0.4213197969543147,0.005568946887208,0.0,0.5052854122621564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.602641056422569,0.271889400921659,0.0,0.0,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-16,9,0.3833105868590368,0.4208121827411167,0.0,0.0,0.5243128964059197,0.0,0.0,0.2446524064171123,0.0273109243697479,0.2753623188405797,0.0,0.0,0.0,0.0,0.0,0.0,0.2869147659063625,0.1336405529953917,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2941176470588235,0.0,0.0,0.0,0.0,0.0,0.0
44,-15,3,0.4169103788912718,0.3355329949238578,0.0,0.0534351145038167,0.5285412262156448,0.0,0.0,0.4318181818181818,0.2289915966386554,0.2753623188405797,0.0,0.1857142857142857,0.0,0.0,0.0,0.0,0.0252100840336134,0.0276497695852534,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-14,3,0.442061480470527,0.2370558375634517,0.0002493558307705,0.0763358778625954,0.5221987315010571,0.0,0.0,0.6925133689839572,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-13,3,0.524956131799571,0.4015228426395939,0.010140470451334,0.015267175572519,0.3382663847780127,0.0064748201438848,0.0,0.1831550802139037,0.1176470588235294,0.144927536231884,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-12,7,0.5175797751348541,0.2527918781725888,0.1560136314520821,0.0,0.0,0.1719424460431654,0.0961538461538461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-10,3,0.4809904464807955,0.3177664974619289,0.0244368714155099,0.0610687022900763,0.5179704016913319,0.0,0.0,0.2981283422459893,0.2478991596638655,0.2898550724637681,0.0,0.2428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-9,3,0.5157275622278547,0.4060913705583756,0.0027429141384756,0.0305343511450381,0.5285412262156448,0.0,0.0,0.3983957219251337,0.1449579831932773,0.3768115942028985,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-8,3,0.4892766621173718,0.3629441624365482,0.0113041309949297,0.0534351145038167,0.5306553911205074,0.0,0.0,0.3663101604278075,0.01890756302521,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-7,3,0.4954182101774225,0.2893401015228426,0.023855041143712,0.0610687022900763,0.5306553911205074,0.0,0.0,0.3181818181818182,0.0,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-6,3,0.4970104633781764,0.5177664974619289,0.0265148366719308,0.0610687022900763,0.5285412262156448,0.0,0.0,0.4171122994652406,0.0084033613445378,0.4202898550724637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-5,3,0.5140703191005395,0.5558375634517766,0.0537777408361732,0.0305343511450381,0.5264270613107822,0.0,0.0,0.2914438502673797,0.111344537815126,0.2753623188405797,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-3,6,0.4239942808864625,0.5248730964467005,0.0328318510514504,0.3206106870229007,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,-1,6,0.4942158965360369,0.5111675126903553,0.0461308286925442,0.1908396946564885,0.5687103594080338,0.0330935251798561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
44,0,6,0.4734841099629557,0.4233502538071066,0.1056437536364392,0.3206106870229007,0.6152219873150105,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2,6,0.4771885357769546,0.3715736040609137,0.0011636605435957,0.4198473282442748,0.53276955602537,0.0,0.0,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3,6,0.4333528303113017,0.5857868020304569,0.0,0.3816793893129771,0.5243128964059197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7777777777777778,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
44,4,6,0.4517124845648924,0.3670050761421319,0.0029922699692461,0.4427480916030534,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,5,6,0.5620653798661207,0.5304568527918782,0.0044052863436123,0.4580152671755725,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,6,6,0.5799051147072204,0.5309644670050762,0.0,0.3740458015267175,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,13,6,0.3774289985052317,0.467005076142132,8.31186102568365e-05,0.3816793893129771,0.6257928118393234,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0
44,14,6,0.413205953077273,0.5025380710659898,0.0,0.3969465648854962,0.5644820295983086,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,15,6,0.4915513095470202,0.601015228426396,0.0024104396974482,0.2900763358778626,0.5137420718816068,0.0,0.0,0.0,0.0,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,20,6,0.4961655943328784,0.3969543147208121,0.0,0.5801526717557252,0.6173361522198731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,21,6,0.5572561253005784,0.4548223350253807,8.31186102568365e-05,0.4809160305343511,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,22,6,0.6148696951972444,0.434010152284264,0.0087274540769678,0.4885496183206106,0.4756871035940803,0.0517985611510791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,25,7,0.6207837785143303,0.2532994923857868,0.1119607680159587,0.0534351145038167,0.1374207188160676,0.0741007194244604,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,26,7,0.5073113667381556,0.0888324873096446,0.2211786218934419,0.0,0.0,0.0,0.2115384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,27,7,0.5940404237343212,0.2223350253807106,0.2682237552988114,0.0,0.0,0.0071942446043165,0.4807692307692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,28,6,0.7850133229349451,0.23248730964467,0.066079295154185,0.2366412213740458,0.452431289640592,0.0007194244604316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,30,6,0.4912913498407746,0.4736040609137056,0.0,0.4198473282442748,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,32,6,0.4513875349320855,0.8563451776649746,0.0015792535948798,0.4274809160305343,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,33,6,0.4491453824657178,0.5791878172588832,0.0145457567949463,0.4045801526717557,0.5412262156448203,0.0,0.0,0.0,0.0,0.0,0.0416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,34,6,0.4955481900305453,0.6309644670050761,0.0136314520821211,0.3129770992366412,0.507399577167019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,35,6,0.5018847078702801,0.5532994923857868,0.0034078630205302,0.1679389312977099,0.4968287526427061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,36,10,0.4582764671475921,0.5878172588832488,0.0434710331643254,0.1526717557251908,0.4080338266384778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0
44,37,10,0.3905244687073503,0.2446700507614213,0.0605934668772338,0.0076335877862595,0.0655391120507399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0
44,38,10,0.3636186391109378,0.265989847715736,0.0380683234976311,0.0,0.0021141649048625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0
44,39,10,0.3917917722752973,0.4050761421319797,0.1760452165239797,0.0229007633587786,0.4756871035940803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
44,40,10,0.4024826151946448,0.1710659898477157,0.2929099825450919,0.015267175572519,0.2219873150105708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0
44,41,10,0.3444466107753298,0.2309644670050761,0.1793699609342531,0.0,0.014799154334038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
44,42,6,0.3036979268213426,0.265989847715736,0.1310780483750311,0.0916030534351145,0.3890063424947146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,44,8,0.4343276792097225,0.4197969543147208,0.3866677749148034,0.0763358778625954,0.3509513742071881,0.0,0.0192307692307692,0.1216577540106951,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
40,44,8,0.3385000324949633,0.5969543147208122,0.0107223007231319,0.1297709923664122,0.6131078224101479,0.0,0.0,0.2032085561497326,0.0,0.1014492753623188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,44,0,0.4326704360824072,0.2365482233502538,0.0922616573850885,0.0,0.0422832980972515,0.6352517985611511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3665511265164645,0.0285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,44,0,0.5259309806979918,0.0913705583756345,0.1161166985288006,0.0,0.0,0.7568345323741007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5467937608318891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,44,0,0.5414310781828816,0.2238578680203045,0.0717313606516499,0.0,0.0,0.7705035971223022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58578856152513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,44,0,0.5027945668421395,0.2441624365482233,0.0690715651234311,0.0076335877862595,0.0190274841437632,0.6834532374100719,0.0,0.0441176470588235,0.0,0.0579710144927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391681109185442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,44,0,0.5013322934945084,0.182741116751269,0.0393982212617405,0.0076335877862595,0.1437632135306553,0.5035971223021583,0.0,0.0775401069518716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.5519930675909879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666666666666666,0.0,0.0
32,44,8,0.4911613699876519,0.6862944162436548,0.0733106142465297,0.0,0.0021141649048625,0.0,0.4230769230769231,0.052139037433155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0
31,44,8,0.505686618574121,0.7238578680203046,0.0684897348516332,0.0,0.0,0.0028776978417266,0.5769230769230769,0.1871657754010695,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0
30,44,7,0.5610905309677,0.4553299492385786,0.0917629457235475,0.0,0.0,0.1158273381294964,0.0576923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0
29,44,7,0.7011113277441996,0.4142131979695431,0.1833596542265813,0.0,0.0,0.1381294964028777,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,44,7,0.6948397998310262,0.300507614213198,0.3638932757044302,0.0,0.0,0.3258992805755396,0.3846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,44,3,0.5839994800805876,0.5568527918781726,0.0674923115285512,0.0,0.0380549682875264,0.1223021582733813,0.0,0.0467914438502673,0.0,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,44,3,0.5680769480730486,0.4355329949238579,0.0162912476103399,0.0305343511450381,0.2917547568710359,0.1366906474820144,0.0,0.1524064171122994,0.0,0.1159420289855072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,44,3,0.5256710209917462,0.4538071065989847,0.2688887041808661,0.015267175572519,0.4799154334038055,0.0,0.0,0.3622994652406417,0.0966386554621848,0.3188405797101449,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,44,3,0.568564372522259,0.4964467005076142,0.0925941318261158,0.0534351145038167,0.53276955602537,0.0,0.0,0.3074866310160428,0.1554621848739495,0.1884057971014492,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,44,3,0.7338012608045753,0.3269035532994924,0.0066494888205469,0.0839694656488549,0.5285412262156448,0.0,0.0,0.4946524064171123,0.0,0.5072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,44,3,0.7830636251381036,0.2903553299492385,0.0,0.0839694656488549,0.5454545454545454,0.0,0.0,0.2606951871657754,0.1701680672268907,0.217391304347826,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,44,3,0.808084746864236,0.1918781725888325,0.0,0.0305343511450381,0.53276955602537,0.0,0.0,0.2366310160427807,0.1197478991596638,0.1739130434782608,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0
15,44,3,0.753850653148762,0.2370558375634517,0.0275122599950128,0.0534351145038167,0.4904862579281184,0.0,0.0,0.3355614973262032,0.0105042016806722,0.391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0
14,44,3,0.496620523818808,0.5370558375634518,0.0051533538359238,0.0381679389312977,0.5137420718816068,0.0,0.0,0.3863636363636363,0.0,0.3478260869565217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,44,3,0.5032819912913499,0.4862944162436548,0.0354916465796691,0.0229007633587786,0.1395348837209302,0.056115107913669,0.0,0.0762032085561497,0.0,0.0579710144927536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,44,7,0.5031845064015078,0.298984771573604,0.1244285595544842,0.0076335877862595,0.040169133192389,0.0985611510791367,0.2884615384615384,0.0106951871657754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,44,7,0.4944433612790017,0.1710659898477157,0.1910065663702103,0.0,0.0,0.0863309352517985,0.2115384615384615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,44,3,0.4958081497367907,0.2761421319796954,0.0935915551491979,0.015267175572519,0.0486257928118393,0.1129496402877697,0.0,0.2018716577540107,0.0,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,44,3,0.5317150841619549,0.3426395939086294,0.0079793865846563,0.0305343511450381,0.5708245243128964,0.0,0.0,0.2005347593582887,0.2752100840336134,0.1884057971014492,0.0,0.2571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,44,3,0.4182101774224995,0.4918781725888325,0.0,0.0763358778625954,0.5771670190274841,0.0,0.0,0.2526737967914438,0.1218487394957983,0.3333333333333333,0.0,0.0857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.1764705882352941,0.0,0.0,0.0,0.0,0.0,0.0
4,44,3,0.4161629947358159,0.5238578680203045,0.0,0.0458015267175572,0.5306553911205074,0.0,0.0,0.2713903743315508,0.1953781512605042,0.2028985507246377,0.0,0.1857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,44,3,0.457756547735101,0.534010152284264,0.0,0.0,0.5708245243128964,0.0,0.0,0.3983957219251337,0.2184873949579832,0.3333333333333333,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,44,3,0.4984402417625268,0.5451776649746193,0.0,0.0381679389312977,0.5285412262156448,0.0,0.0,0.9411764705882352,0.0903361344537815,0.9710144927536232,0.0,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,3,0.5581334893091571,0.7746192893401015,8.31186102568365e-05,0.0610687022900763,0.5243128964059197,0.0,0.0,0.5026737967914439,0.2352941176470588,0.3768115942028985,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1,44,1,0.5891336842789368,0.6629441624365482,0.0,0.1603053435114503,0.5391120507399577,0.0,0.0,0.0,0.5546218487394958,0.0,0.0,0.5428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2,44,1,0.540131279651654,0.7736040609137056,8.31186102568365e-05,0.0610687022900763,0.6342494714587738,0.0,0.0,0.0,0.4684873949579832,0.0,0.0,0.3142857142857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3,44,1,0.4940209267563528,0.5065989847715736,8.31186102568365e-05,0.0687022900763358,0.5285412262156448,0.0,0.0,0.0,0.6974789915966386,0.0,0.0,0.4714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4,44,1,0.4789757587573926,0.5126903553299492,8.31186102568365e-05,0.1068702290076335,0.5306553911205074,0.0,0.0,0.0,0.592436974789916,0.0,0.0,0.5142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-5,44,1,0.4862871254955482,0.5715736040609137,0.0127171473692959,0.099236641221374,0.5285412262156448,0.0,0.0,0.0,0.5630252100840336,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-6,44,1,0.4719568466887632,0.666497461928934,0.0179536198154766,0.099236641221374,0.507399577167019,0.0,0.0,0.0,0.6176470588235294,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-7,44,1,0.4464483005134204,0.7015228426395939,0.0052364724461807,0.0916030534351145,0.5264270613107822,0.0,0.0,0.0,0.75,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-8,44,1,0.4645479950607656,0.6055837563451777,0.0135483334718643,0.0610687022900763,0.5306553911205074,0.0,0.0,0.0,0.6302521008403361,0.0,0.0,0.4285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
